,Stock,Quantity,Month,MFundName,Fund Size
492,GBLBS,33000,Ashwin 2078,NBF2,1120000000
493,JBLB,2094,Ashwin 2078,NBF2,1120000000
494,MLBS,665,Ashwin 2078,NBF2,1120000000
495,PLIC,34721,Ashwin 2078,NBF2,1120000000
496,NLIC,15950,Ashwin 2078,NBF2,1120000000
497,NLICL,32547,Ashwin 2078,NBF2,1120000000
498,SLICL,4600,Ashwin 2078,NBF2,1120000000
499,ALICL,8492,Ashwin 2078,NBF2,1120000000
500,GLICL,53979,Ashwin 2078,NBF2,1120000000
501,SLI,4127,Ashwin 2078,NBF2,1120000000
502,IGI,10803,Ashwin 2078,NBF2,1120000000
503,NICL,6690,Ashwin 2078,NBF2,1120000000
504,NIL,18987,Ashwin 2078,NBF2,1120000000
505,SICL,10131,Ashwin 2078,NBF2,1120000000
506,NLG,11792,Ashwin 2078,NBF2,1120000000
507,SIC,5302,Ashwin 2078,NBF2,1120000000
508,PICL,16173,Ashwin 2078,NBF2,1120000000
509,HGI,25635,Ashwin 2078,NBF2,1120000000
510,PIC,32704,Ashwin 2078,NBF2,1120000000
511,PRIN,24264,Ashwin 2078,NBF2,1120000000
512,LGIL,40190,Ashwin 2078,NBF2,1120000000
513,OHL,9044,Ashwin 2078,NBF2,1120000000
514,CHCL,13883,Ashwin 2078,NBF2,1120000000
515,BPCL,15268,Ashwin 2078,NBF2,1120000000
516,SHPC,9615,Ashwin 2078,NBF2,1120000000
517,AHPC,24162,Ashwin 2078,NBF2,1120000000
518,UPCL,28028,Ashwin 2078,NBF2,1120000000
519,HURJA,7942,Ashwin 2078,NBF2,1120000000
520,HDL,4999,Ashwin 2078,NBF2,1120000000
521,BNT,1691,Ashwin 2078,NBF2,1120000000
522,NICBF,1381940,Ashwin 2078,NBF2,1120000000
523,CMF2,513487,Ashwin 2078,NBF2,1120000000
524,NMB50,1090000,Ashwin 2078,NBF2,1120000000
525,SFMF,668820,Ashwin 2078,NBF2,1120000000
526,SEF,615700,Ashwin 2078,NBF2,1120000000
527,SIGS2,923600,Ashwin 2078,NBF2,1120000000
528,SAEF,933110,Ashwin 2078,NBF2,1120000000
529,RMF1,250000,Ashwin 2078,NBF2,1120000000
530,BBC,2331,Ashwin 2078,NBF2,1120000000
531,CIT,9248,Ashwin 2078,NBF2,1120000000
532,NIFRA,58428,Ashwin 2078,NBF2,1120000000
533,NRN,39090,Ashwin 2078,NBF2,1120000000
534,NTC,19844,Ashwin 2078,NBF2,1120000000
535,NRIC,11989,Ashwin 2078,NBF2,1120000000
536,ADBL,56193,Ashwin 2078,NEF,1250000000
537,BOKL,37434,Ashwin 2078,NEF,1250000000
538,CZBIL,40000,Ashwin 2078,NEF,1250000000
539,EBL,33821,Ashwin 2078,NEF,1250000000
540,GBIME,37410,Ashwin 2078,NEF,1250000000
541,HBL,21661,Ashwin 2078,NEF,1250000000
542,KBL,72731,Ashwin 2078,NEF,1250000000
543,MBL,37719,Ashwin 2078,NEF,1250000000
544,MEGA,55633,Ashwin 2078,NEF,1250000000
545,NBB,72081,Ashwin 2078,NEF,1250000000
546,NBL,70465,Ashwin 2078,NEF,1250000000
547,NCCB,63550,Ashwin 2078,NEF,1250000000
548,NIB,16939,Ashwin 2078,NEF,1250000000
549,NIBPO,70372,Ashwin 2078,NEF,1250000000
550,SBI,36006,Ashwin 2078,NEF,1250000000
551,NICA,57572,Ashwin 2078,NEF,1250000000
552,PRVU,39004,Ashwin 2078,NEF,1250000000
553,PCBL,38299,Ashwin 2078,NEF,1250000000
554,SANIMA,30454,Ashwin 2078,NEF,1250000000
555,SBL,40072,Ashwin 2078,NEF,1250000000
556,SCB,9495,Ashwin 2078,NEF,1250000000
557,SRBL,56498,Ashwin 2078,NEF,1250000000
558,GBBL,30913,Ashwin 2078,NEF,1250000000
559,JBBL,22462,Ashwin 2078,NEF,1250000000
560,MNBBL,19289,Ashwin 2078,NEF,1250000000
561,SADBL,20471,Ashwin 2078,NEF,1250000000
562,SHINE,23744,Ashwin 2078,NEF,1250000000
563,MFIL,18439,Ashwin 2078,NEF,1250000000
564,ALBSL,8515,Ashwin 2078,NEF,1250000000
565,CBBL,17695,Ashwin 2078,NEF,1250000000
566,DDBL,9200,Ashwin 2078,NEF,1250000000
567,GBLBS,30295,Ashwin 2078,NEF,1250000000
568,JBLB,2011,Ashwin 2078,NEF,1250000000
569,LLBS,7830,Ashwin 2078,NEF,1250000000
570,MLBS,742,Ashwin 2078,NEF,1250000000
571,NUBL,11581,Ashwin 2078,NEF,1250000000
572,RMDC,10648,Ashwin 2078,NEF,1250000000
573,SDLBSL,16700,Ashwin 2078,NEF,1250000000
574,SAMAJ,206,Ashwin 2078,NEF,1250000000
575,SKBBL,13627,Ashwin 2078,NEF,1250000000
576,SLBBL,10000,Ashwin 2078,NEF,1250000000
577,AHPC,23750,Ashwin 2078,NEF,1250000000
578,BPCL,35750,Ashwin 2078,NEF,1250000000
579,CHCL,18000,Ashwin 2078,NEF,1250000000
580,MKJC,1387,Ashwin 2078,NEF,1250000000
581,RHPC,15000,Ashwin 2078,NEF,1250000000
582,SHPC,19281,Ashwin 2078,NEF,1250000000
583,ALICL,22000,Ashwin 2078,NEF,1250000000
584,GLICL,23116,Ashwin 2078,NEF,1250000000
585,LICN,9951,Ashwin 2078,NEF,1250000000
586,NLICL,45157,Ashwin 2078,NEF,1250000000
587,NLIC,11358,Ashwin 2078,NEF,1250000000
588,PLIC,48811,Ashwin 2078,NEF,1250000000
589,SLICL,24000,Ashwin 2078,NEF,1250000000
590,HGI,31117,Ashwin 2078,NEF,1250000000
591,IGI,22426,Ashwin 2078,NEF,1250000000
592,LGIL,25666,Ashwin 2078,NEF,1250000000
593,NIL,23838,Ashwin 2078,NEF,1250000000
594,NLG,27362,Ashwin 2078,NEF,1250000000
595,PRIN,16280,Ashwin 2078,NEF,1250000000
596,PIC,36038,Ashwin 2078,NEF,1250000000
597,PICL,19004,Ashwin 2078,NEF,1250000000
598,SICL,27791,Ashwin 2078,NEF,1250000000
599,SIL,2,Ashwin 2078,NEF,1250000000
600,HDL,4974,Ashwin 2078,NEF,1250000000
601,NRIC,12041,Ashwin 2078,NEF,1250000000
602,OHL,11924,Ashwin 2078,NEF,1250000000
603,CIT,15341,Ashwin 2078,NEF,1250000000
604,NRN,25968,Ashwin 2078,NEF,1250000000
605,BBC,2821,Ashwin 2078,NEF,1250000000
606,CMF1,172470,Ashwin 2078,NEF,1250000000
607,NICGF,200000,Ashwin 2078,NEF,1250000000
608,NMB50,300000,Ashwin 2078,NEF,1250000000
609,PSF,205810,Ashwin 2078,NEF,1250000000
610,RMF1,250000,Ashwin 2078,NEF,1250000000
611,SAEF,150000,Ashwin 2078,NEF,1250000000
612,SLCF,190060,Ashwin 2078,NEF,1250000000
613,SEF,239000,Ashwin 2078,NEF,1250000000
614,SBCF,154840,Ashwin 2078,NEF,1250000000
615,SFMF,150000,Ashwin 2078,NEF,1250000000
616,HBL,33851,Ashwin 2078,NIBLPF,750000000
617,BOKL,29578,Ashwin 2078,NIBLPF,750000000
618,MBL,6507,Ashwin 2078,NIBLPF,750000000
619,SBL,19574,Ashwin 2078,NIBLPF,750000000
620,PCBL,29608,Ashwin 2078,NIBLPF,750000000
621,CZBIL,25910,Ashwin 2078,NIBLPF,750000000
622,SANIMA,21346,Ashwin 2078,NIBLPF,750000000
623,NICA,23979,Ashwin 2078,NIBLPF,750000000
624,NBL,9028,Ashwin 2078,NIBLPF,750000000
625,SBI,37953,Ashwin 2078,NIBLPF,750000000
626,LBL,17079,Ashwin 2078,NIBLPF,750000000
627,CCBL,33840,Ashwin 2078,NIBLPF,750000000
628,EBL,25423,Ashwin 2078,NIBLPF,750000000
629,MEGA,4553,Ashwin 2078,NIBLPF,750000000
630,PRVU,71352,Ashwin 2078,NIBLPF,750000000
631,NABIL,10103,Ashwin 2078,NIBLPF,750000000
632,NCCB,10694,Ashwin 2078,NIBLPF,750000000
633,SHPC,6500,Ashwin 2078,NIBLPF,750000000
634,RHPL,4500,Ashwin 2078,NIBLPF,750000000
635,SJCL,5000,Ashwin 2078,NIBLPF,750000000
636,API,1,Ashwin 2078,NIBLPF,750000000
637,RHPC,5000,Ashwin 2078,NIBLPF,750000000
638,NLICL,21932,Ashwin 2078,NIBLPF,750000000
639,LICN,16820,Ashwin 2078,NIBLPF,750000000
640,NLIC,1923,Ashwin 2078,NIBLPF,750000000
641,PLIC,30110,Ashwin 2078,NIBLPF,750000000
642,SLICL,13059,Ashwin 2078,NIBLPF,750000000
643,HGI,5479,Ashwin 2078,NIBLPF,750000000
644,LGIL,2812,Ashwin 2078,NIBLPF,750000000
645,NLG,9041,Ashwin 2078,NIBLPF,750000000
646,SICL,5089,Ashwin 2078,NIBLPF,750000000
647,PIC,15204,Ashwin 2078,NIBLPF,750000000
648,SIC,3203,Ashwin 2078,NIBLPF,750000000
649,NIL,468,Ashwin 2078,NIBLPF,750000000
650,NICL,20053,Ashwin 2078,NIBLPF,750000000
651,UIC,5215,Ashwin 2078,NIBLPF,750000000
652,CBBL,21847,Ashwin 2078,NIBLPF,750000000
653,SWBBL,4058,Ashwin 2078,NIBLPF,750000000
654,DDBL,20114,Ashwin 2078,NIBLPF,750000000
655,FOWAD,600,Ashwin 2078,NIBLPF,750000000
656,NLBBL,6886,Ashwin 2078,NIBLPF,750000000
657,MSLB,122,Ashwin 2078,NIBLPF,750000000
658,NSEWA,11,Ashwin 2078,NIBLPF,750000000
659,VLBS,1585,Ashwin 2078,NIBLPF,750000000
660,SABSL,1400,Ashwin 2078,NIBLPF,750000000
661,AKBSL,800,Ashwin 2078,NIBLPF,750000000
662,ACLBSL,119,Ashwin 2078,NIBLPF,750000000
663,USLB,179,Ashwin 2078,NIBLPF,750000000
664,SAMAJ,156,Ashwin 2078,NIBLPF,750000000
665,FMDBL,3500,Ashwin 2078,NIBLPF,750000000
666,MLBSL,990,Ashwin 2078,NIBLPF,750000000
667,GILB,3925,Ashwin 2078,NIBLPF,750000000
668,GBLBS,7294,Ashwin 2078,NIBLPF,750000000
669,LLBS,6907,Ashwin 2078,NIBLPF,750000000
670,NMBMF,6500,Ashwin 2078,NIBLPF,750000000
671,JBLB,1597,Ashwin 2078,NIBLPF,750000000
672,MKLB,295,Ashwin 2078,NIBLPF,750000000
673,KEF,150000,Ashwin 2078,NIBLPF,750000000
674,SBCF,500000,Ashwin 2078,NIBLPF,750000000
675,NIFRA,89365,Ashwin 2078,NIBLPF,750000000
676,CIT,6618,Ashwin 2078,NIBLPF,750000000
677,HDL,3165,Ashwin 2078,NIBLPF,750000000
678,SHIVM,7002,Ashwin 2078,NIBLPF,750000000
679,NRIC,2444,Ashwin 2078,NIBLPF,750000000
680,PRVU,20070,Ashwin 2078,NIBLSF,365166050
681,SBL,18956,Ashwin 2078,NIBLSF,365166050
682,GBIME,20140,Ashwin 2078,NIBLSF,365166050
683,NABIL,4000,Ashwin 2078,NIBLSF,365166050
684,PCBL,20258,Ashwin 2078,NIBLSF,365166050
685,NICA,25342,Ashwin 2078,NIBLSF,365166050
686,NMB,4570,Ashwin 2078,NIBLSF,365166050
687,NBB,2805,Ashwin 2078,NIBLSF,365166050
688,GBBL,9753,Ashwin 2078,NIBLSF,365166050
689,MLBL,6345,Ashwin 2078,NIBLSF,365166050
690,KSBBL,4071,Ashwin 2078,NIBLSF,365166050
691,SJCL,13584,Ashwin 2078,NIBLSF,365166050
692,RHPL,10146,Ashwin 2078,NIBLSF,365166050
693,PLIC,4143,Ashwin 2078,NIBLSF,365166050
694,LICN,6335,Ashwin 2078,NIBLSF,365166050
695,SLICL,11536,Ashwin 2078,NIBLSF,365166050
696,NLICL,11234,Ashwin 2078,NIBLSF,365166050
697,NIL,10215,Ashwin 2078,NIBLSF,365166050
698,PIC,6281,Ashwin 2078,NIBLSF,365166050
699,CBBL,3000,Ashwin 2078,NIBLSF,365166050
700,DDBL,8368,Ashwin 2078,NIBLSF,365166050
701,AKBSL,600,Ashwin 2078,NIBLSF,365166050
702,SAMAJ,120,Ashwin 2078,NIBLSF,365166050
703,FMDBL,472,Ashwin 2078,NIBLSF,365166050
704,MERO,1510,Ashwin 2078,NIBLSF,365166050
705,GBLBS,2000,Ashwin 2078,NIBLSF,365166050
706,NLBBL,2900,Ashwin 2078,NIBLSF,365166050
707,NUBLPO,16298,Ashwin 2078,NIBLSF,365166050
708,JBLB,685,Ashwin 2078,NIBLSF,365166050
709,MLBS,127,Ashwin 2078,NIBLSF,365166050
710,NIFRA,26890,Ashwin 2078,NIBLSF,365166050
711,SHL,7000,Ashwin 2078,NIBLSF,365166050
712,NTC,5024,Ashwin 2078,NIBLSF,365166050
713,NBL,5322,Ashwin 2078,NIBSF1,1000000000
714,MBL,20911,Ashwin 2078,NIBSF1,1000000000
715,NICA,10077,Ashwin 2078,NIBSF1,1000000000
716,PCBL,27349,Ashwin 2078,NIBSF1,1000000000
717,SANIMA,13760,Ashwin 2078,NIBSF1,1000000000
718,NABIL,35282,Ashwin 2078,NIBSF1,1000000000
719,HBL,4559,Ashwin 2078,NIBSF1,1000000000
720,SCB,3808,Ashwin 2078,NIBSF1,1000000000
721,NMB,3411,Ashwin 2078,NIBSF1,1000000000
722,CCBL,23989,Ashwin 2078,NIBSF1,1000000000
723,BOKL,28692,Ashwin 2078,NIBSF1,1000000000
724,PRVU,57775,Ashwin 2078,NIBSF1,1000000000
725,CHCL,3340,Ashwin 2078,NIBSF1,1000000000
726,API,622,Ashwin 2078,NIBSF1,1000000000
727,SHPC,6790,Ashwin 2078,NIBSF1,1000000000
728,RHPL,7950,Ashwin 2078,NIBSF1,1000000000
729,SJCL,2644,Ashwin 2078,NIBSF1,1000000000
730,PIC,6827,Ashwin 2078,NIBSF1,1000000000
731,NLG,100,Ashwin 2078,NIBSF1,1000000000
732,LGIL,1500,Ashwin 2078,NIBSF1,1000000000
733,NLICL,3100,Ashwin 2078,NIBSF1,1000000000
734,SLICL,4171,Ashwin 2078,NIBSF1,1000000000
735,PLIC,6900,Ashwin 2078,NIBSF1,1000000000
736,LICN,10949,Ashwin 2078,NIBSF1,1000000000
737,NLBBL,2912,Ashwin 2078,NIBSF1,1000000000
738,DDBL,14094,Ashwin 2078,NIBSF1,1000000000
739,SKBBL,1013,Ashwin 2078,NIBSF1,1000000000
740,CBBL,1,Ashwin 2078,NIBSF1,1000000000
741,VLBS,2556,Ashwin 2078,NIBSF1,1000000000
742,NMBMF,2407,Ashwin 2078,NIBSF1,1000000000
743,NMFBS,1118,Ashwin 2078,NIBSF1,1000000000
744,FOWAD,3800,Ashwin 2078,NIBSF1,1000000000
745,MSLB,8,Ashwin 2078,NIBSF1,1000000000
746,NADEP,538,Ashwin 2078,NIBSF1,1000000000
747,AKBSL,600,Ashwin 2078,NIBSF1,1000000000
748,ACLBSL,89,Ashwin 2078,NIBSF1,1000000000
749,USLB,108,Ashwin 2078,NIBSF1,1000000000
750,SAMAJ,117,Ashwin 2078,NIBSF1,1000000000
751,MLBSL,278,Ashwin 2078,NIBSF1,1000000000
752,GBLBS,4305,Ashwin 2078,NIBSF1,1000000000
753,JBLB,2129,Ashwin 2078,NIBSF1,1000000000
754,MKLB,394,Ashwin 2078,NIBSF1,1000000000
755,NIFRA,16000,Ashwin 2078,NIBSF1,1000000000
756,CIT,2212,Ashwin 2078,NIBSF1,1000000000
757,SBCF,824120,Ashwin 2078,NIBSF1,1000000000
758,HDL,1650,Ashwin 2078,NIBSF1,1000000000
759,NABIL,25028,Ashwin 2078,NIBSF2,1500000000
760,NICA,46433,Ashwin 2078,NIBSF2,1500000000
761,SANIMA,5000,Ashwin 2078,NIBSF2,1500000000
762,NCCB,15000,Ashwin 2078,NIBSF2,1500000000
763,NBB,10895,Ashwin 2078,NIBSF2,1500000000
764,PRVU,26839,Ashwin 2078,NIBSF2,1500000000
765,PCBL,28446,Ashwin 2078,NIBSF2,1500000000
766,NBL,17300,Ashwin 2078,NIBSF2,1500000000
767,SCB,13068,Ashwin 2078,NIBSF2,1500000000
768,MBL,16400,Ashwin 2078,NIBSF2,1500000000
769,GBIME,6000,Ashwin 2078,NIBSF2,1500000000
770,CCBL,30000,Ashwin 2078,NIBSF2,1500000000
771,MLBL,13000,Ashwin 2078,NIBSF2,1500000000
772,KSBBL,11873,Ashwin 2078,NIBSF2,1500000000
773,GBBL,15138,Ashwin 2078,NIBSF2,1500000000
774,MNBBL,14000,Ashwin 2078,NIBSF2,1500000000
775,SJCL,20275,Ashwin 2078,NIBSF2,1500000000
776,RHPL,19150,Ashwin 2078,NIBSF2,1500000000
777,SHPC,5065,Ashwin 2078,NIBSF2,1500000000
778,RHPC,5000,Ashwin 2078,NIBSF2,1500000000
779,SLICL,23179,Ashwin 2078,NIBSF2,1500000000
780,PLIC,15957,Ashwin 2078,NIBSF2,1500000000
781,NLIC,11349,Ashwin 2078,NIBSF2,1500000000
782,NLICL,22540,Ashwin 2078,NIBSF2,1500000000
783,LICN,12789,Ashwin 2078,NIBSF2,1500000000
784,PIC,22539,Ashwin 2078,NIBSF2,1500000000
785,SICL,25682,Ashwin 2078,NIBSF2,1500000000
786,PICL,8880,Ashwin 2078,NIBSF2,1500000000
787,NIL,22526,Ashwin 2078,NIBSF2,1500000000
788,PRIN,16755,Ashwin 2078,NIBSF2,1500000000
789,NMBMF,8511,Ashwin 2078,NIBSF2,1500000000
790,FOWAD,7132,Ashwin 2078,NIBSF2,1500000000
791,DDBL,14165,Ashwin 2078,NIBSF2,1500000000
792,SABSL,7763,Ashwin 2078,NIBSF2,1500000000
793,GILB,13662,Ashwin 2078,NIBSF2,1500000000
794,MERO,14998,Ashwin 2078,NIBSF2,1500000000
795,NUBLPO,76723,Ashwin 2078,NIBSF2,1500000000
796,JBLB,3194,Ashwin 2078,NIBSF2,1500000000
797,VLBS,6843,Ashwin 2078,NIBSF2,1500000000
798,SWBBL,5868,Ashwin 2078,NIBSF2,1500000000
799,LLBS,3641,Ashwin 2078,NIBSF2,1500000000
800,SLBBL,8000,Ashwin 2078,NIBSF2,1500000000
801,SKBBL,5000,Ashwin 2078,NIBSF2,1500000000
802,MLBS,591,Ashwin 2078,NIBSF2,1500000000
803,SHL,14650,Ashwin 2078,NIBSF2,1500000000
804,CIT,1100,Ashwin 2078,NIBSF2,1500000000
805,PSF,1468090,Ashwin 2078,NIBSF2,1500000000
806,SHIVM,32223,Ashwin 2078,NIBSF2,1500000000
807,NRIC,2000,Ashwin 2078,NIBSF2,1500000000
808,ADBL,53785,Ashwin 2078,NICBF,755000000
809,NBL,111015,Ashwin 2078,NICBF,755000000
810,PRVU,57012,Ashwin 2078,NICBF,755000000
811,NBB,17647,Ashwin 2078,NICBF,755000000
812,NABIL,53019,Ashwin 2078,NICBF,755000000
813,SANIMA,25451,Ashwin 2078,NICBF,755000000
814,NMB,32545,Ashwin 2078,NICBF,755000000
815,MBL,41302,Ashwin 2078,NICBF,755000000
816,PCBL,41214,Ashwin 2078,NICBF,755000000
817,HBL,11835,Ashwin 2078,NICBF,755000000
818,SBL,6214,Ashwin 2078,NICBF,755000000
819,SRBL,18439,Ashwin 2078,NICBF,755000000
820,BOKL,32848,Ashwin 2078,NICBF,755000000
821,MEGA,16034,Ashwin 2078,NICBF,755000000
822,CCBL,52758,Ashwin 2078,NICBF,755000000
823,SBI,26461,Ashwin 2078,NICBF,755000000
824,LBL,6219,Ashwin 2078,NICBF,755000000
825,NIBPO,19659,Ashwin 2078,NICBF,755000000
826,CZBIL,13160,Ashwin 2078,NICBF,755000000
827,EBL,1575,Ashwin 2078,NICBF,755000000
828,KBL,19298,Ashwin 2078,NICBF,755000000
829,GBIME,31588,Ashwin 2078,NICBF,755000000
830,GBBL,32777,Ashwin 2078,NICBF,755000000
831,MNBBL,38604,Ashwin 2078,NICBF,755000000
832,KSBBL,25336,Ashwin 2078,NICBF,755000000
833,SADBL,18113,Ashwin 2078,NICBF,755000000
834,JBBL,14750,Ashwin 2078,NICBF,755000000
835,MLBL,26299,Ashwin 2078,NICBF,755000000
836,LBBL,27104,Ashwin 2078,NICBF,755000000
837,SHINE,4960,Ashwin 2078,NICBF,755000000
838,CHCL,7649,Ashwin 2078,NICBF,755000000
839,BPCL,8407,Ashwin 2078,NICBF,755000000
840,RHPL,3053,Ashwin 2078,NICBF,755000000
841,UMRH,1000,Ashwin 2078,NICBF,755000000
842,SHEL,2433,Ashwin 2078,NICBF,755000000
843,CHDC,4197,Ashwin 2078,NICBF,755000000
844,MKJC,515,Ashwin 2078,NICBF,755000000
845,RURU,680,Ashwin 2078,NICBF,755000000
846,NLIC,21905,Ashwin 2078,NICBF,755000000
847,SLICL,10069,Ashwin 2078,NICBF,755000000
848,NLICL,13136,Ashwin 2078,NICBF,755000000
849,PLIC,9796,Ashwin 2078,NICBF,755000000
850,RLI,5040,Ashwin 2078,NICBF,755000000
851,ALICL,9764,Ashwin 2078,NICBF,755000000
852,PLI,1220,Ashwin 2078,NICBF,755000000
853,GLICL,1995,Ashwin 2078,NICBF,755000000
854,JLI,7700,Ashwin 2078,NICBF,755000000
855,ULI,4535,Ashwin 2078,NICBF,755000000
856,SLI,4286,Ashwin 2078,NICBF,755000000
857,NIL,13773,Ashwin 2078,NICBF,755000000
858,SIL,5040,Ashwin 2078,NICBF,755000000
859,GIC,1118,Ashwin 2078,NICBF,755000000
860,SGI,1857,Ashwin 2078,NICBF,755000000
861,HGI,5392,Ashwin 2078,NICBF,755000000
862,PICL,1199,Ashwin 2078,NICBF,755000000
863,PRIN,500,Ashwin 2078,NICBF,755000000
864,NLG,5500,Ashwin 2078,NICBF,755000000
865,LGIL,525,Ashwin 2078,NICBF,755000000
866,PIC,500,Ashwin 2078,NICBF,755000000
867,SICL,278,Ashwin 2078,NICBF,755000000
868,RMDC,10874,Ashwin 2078,NICBF,755000000
869,NUBL,11039,Ashwin 2078,NICBF,755000000
870,SWBBL,14249,Ashwin 2078,NICBF,755000000
871,CBBL,18521,Ashwin 2078,NICBF,755000000
872,DDBL,6868,Ashwin 2078,NICBF,755000000
873,NICLBSL,509,Ashwin 2078,NICBF,755000000
874,RSDC,10662,Ashwin 2078,NICBF,755000000
875,FMDBL,8208,Ashwin 2078,NICBF,755000000
876,SKBBL,7014,Ashwin 2078,NICBF,755000000
877,SAMAJ,195,Ashwin 2078,NICBF,755000000
878,NMBMF,3840,Ashwin 2078,NICBF,755000000
879,MLBSL,727,Ashwin 2078,NICBF,755000000
880,JBLB,2605,Ashwin 2078,NICBF,755000000
881,MLBS,281,Ashwin 2078,NICBF,755000000
882,MKLB,400,Ashwin 2078,NICBF,755000000
883,SFMF,150000,Ashwin 2078,NICBF,755000000
884,KEF,700000,Ashwin 2078,NICBF,755000000
885,PSF,1468090,Ashwin 2078,NICBF,755000000
886,RMF1,500000,Ashwin 2078,NICBF,755000000
887,NTC,7325,Ashwin 2078,NICBF,755000000
888,CIT,427,Ashwin 2078,NICBF,755000000
889,NMB,47000,Ashwin 2078,NICGF,835200000
890,KBL,39217,Ashwin 2078,NICGF,835200000
891,ADBL,60501,Ashwin 2078,NICGF,835200000
892,GBIME,58501,Ashwin 2078,NICGF,835200000
893,NIBPO,41797,Ashwin 2078,NICGF,835200000
894,SBI,33001,Ashwin 2078,NICGF,835200000
895,NBL,101499,Ashwin 2078,NICGF,835200000
896,NBB,12064,Ashwin 2078,NICGF,835200000
897,NABIL,51500,Ashwin 2078,NICGF,835200000
898,PCBL,69501,Ashwin 2078,NICGF,835200000
899,BOKL,35501,Ashwin 2078,NICGF,835200000
900,MBL,44317,Ashwin 2078,NICGF,835200000
901,CCBL,55963,Ashwin 2078,NICGF,835200000
902,CZBIL,26500,Ashwin 2078,NICGF,835200000
903,SCB,20682,Ashwin 2078,NICGF,835200000
904,SBL,30500,Ashwin 2078,NICGF,835200000
905,SANIMA,59033,Ashwin 2078,NICGF,835200000
906,SRBL,41418,Ashwin 2078,NICGF,835200000
907,CBL,32003,Ashwin 2078,NICGF,835200000
908,HBL,10719,Ashwin 2078,NICGF,835200000
909,PRVU,43000,Ashwin 2078,NICGF,835200000
910,MEGA,19499,Ashwin 2078,NICGF,835200000
911,KSBBL,52097,Ashwin 2078,NICGF,835200000
912,GBBL,30620,Ashwin 2078,NICGF,835200000
913,MNBBL,63071,Ashwin 2078,NICGF,835200000
914,SHINE,36431,Ashwin 2078,NICGF,835200000
915,SADBL,56762,Ashwin 2078,NICGF,835200000
916,MLBL,13249,Ashwin 2078,NICGF,835200000
917,LBBL,8900,Ashwin 2078,NICGF,835200000
918,CHCL,24000,Ashwin 2078,NICGF,835200000
919,BPCL,6780,Ashwin 2078,NICGF,835200000
920,HURJA,4,Ashwin 2078,NICGF,835200000
921,RHPL,7235,Ashwin 2078,NICGF,835200000
922,SHEL,3430,Ashwin 2078,NICGF,835200000
923,RURU,680,Ashwin 2078,NICGF,835200000
924,CHDC,4197,Ashwin 2078,NICGF,835200000
925,MKJC,515,Ashwin 2078,NICGF,835200000
926,CBBL,18666,Ashwin 2078,NICGF,835200000
927,DDBL,9328,Ashwin 2078,NICGF,835200000
928,NUBL,19600,Ashwin 2078,NICGF,835200000
929,RMDC,7852,Ashwin 2078,NICGF,835200000
930,SKBBL,19865,Ashwin 2078,NICGF,835200000
931,GILB,5,Ashwin 2078,NICGF,835200000
932,SWBBL,11670,Ashwin 2078,NICGF,835200000
933,NICLBSL,998,Ashwin 2078,NICGF,835200000
934,RSDC,10322,Ashwin 2078,NICGF,835200000
935,FMDBL,9000,Ashwin 2078,NICGF,835200000
936,SAMAJ,195,Ashwin 2078,NICGF,835200000
937,NMBMF,4000,Ashwin 2078,NICGF,835200000
938,MLBSL,727,Ashwin 2078,NICGF,835200000
939,JBLB,2000,Ashwin 2078,NICGF,835200000
940,MKLB,400,Ashwin 2078,NICGF,835200000
941,MLBS,281,Ashwin 2078,NICGF,835200000
942,ALICL,11750,Ashwin 2078,NICGF,835200000
943,PLIC,13501,Ashwin 2078,NICGF,835200000
944,NLIC,19727,Ashwin 2078,NICGF,835200000
945,NLICL,18734,Ashwin 2078,NICGF,835200000
946,RLI,4193,Ashwin 2078,NICGF,835200000
947,PLI,4409,Ashwin 2078,NICGF,835200000
948,GLICL,2855,Ashwin 2078,NICGF,835200000
949,JLI,7701,Ashwin 2078,NICGF,835200000
950,ULI,4500,Ashwin 2078,NICGF,835200000
951,SLI,4286,Ashwin 2078,NICGF,835200000
952,NLG,13294,Ashwin 2078,NICGF,835200000
953,NIL,10802,Ashwin 2078,NICGF,835200000
954,PICL,8600,Ashwin 2078,NICGF,835200000
955,PRIN,4400,Ashwin 2078,NICGF,835200000
956,LGIL,7875,Ashwin 2078,NICGF,835200000
957,SICL,5946,Ashwin 2078,NICGF,835200000
958,SIC,6500,Ashwin 2078,NICGF,835200000
959,SIL,14000,Ashwin 2078,NICGF,835200000
960,AIL,8,Ashwin 2078,NICGF,835200000
961,GIC,1000,Ashwin 2078,NICGF,835200000
962,SGI,3000,Ashwin 2078,NICGF,835200000
963,HGI,4775,Ashwin 2078,NICGF,835200000
964,NBF2,250000,Ashwin 2078,NICGF,835200000
965,CMF2,500000,Ashwin 2078,NICGF,835200000
966,SFMF,150000,Ashwin 2078,NICGF,835200000
967,SLCF,100000,Ashwin 2078,NICGF,835200000
968,KEF,1000000,Ashwin 2078,NICGF,835200000
969,PSF,1468090,Ashwin 2078,NICGF,835200000
970,RMF1,500000,Ashwin 2078,NICGF,835200000
971,NTC,9780,Ashwin 2078,NICGF,835200000
972,CIT,937,Ashwin 2078,NICGF,835200000
973,ADBL,15730,Ashwin 2078,NICSF,1250000000
974,NBL,14000,Ashwin 2078,NICSF,1250000000
975,PRVU,13988,Ashwin 2078,NICSF,1250000000
