,Stock,Quantity,Month,MFundName,Fund Size
565,HDL,1428,JESTHA 2079,NBF2,1120000000
566,CMF2,513487,JESTHA 2079,NBF2,1120000000
567,NICBF,1381940,JESTHA 2079,NBF2,1120000000
568,NMB50,1090000,JESTHA 2079,NBF2,1120000000
569,RMF1,250000,JESTHA 2079,NBF2,1120000000
570,SAEF,933110,JESTHA 2079,NBF2,1120000000
571,SEF,615700,JESTHA 2079,NBF2,1120000000
572,SIGS2,923600,JESTHA 2079,NBF2,1120000000
573,SFMF,668820,JESTHA 2079,NBF2,1120000000
574,BBC,2331,JESTHA 2079,NBF2,1120000000
575,CIT,9448,JESTHA 2079,NBF2,1120000000
576,NRN,41034,JESTHA 2079,NBF2,1120000000
577,NTC,6000,JESTHA 2079,NBF2,1120000000
578,NRIC,13967,JESTHA 2079,NBF2,1120000000
579,ADBL,67432,JESTHA 2079,NEF,1250000000
580,BOKL,46177,JESTHA 2079,NEF,1250000000
581,CZBIL,48597,JESTHA 2079,NEF,1250000000
582,CBL,24920,JESTHA 2079,NEF,1250000000
583,EBL,35850,JESTHA 2079,NEF,1250000000
584,GBIME,41151,JESTHA 2079,NEF,1250000000
585,HBL,26292,JESTHA 2079,NEF,1250000000
586,KBL,80495,JESTHA 2079,NEF,1250000000
587,MBL,39805,JESTHA 2079,NEF,1250000000
588,MEGA,66187,JESTHA 2079,NEF,1250000000
589,NBB,78731,JESTHA 2079,NEF,1250000000
590,NBL,80330,JESTHA 2079,NEF,1250000000
591,NCCB,73634,JESTHA 2079,NEF,1250000000
592,NIB,19075,JESTHA 2079,NEF,1250000000
593,NIBPO,79247,JESTHA 2079,NEF,1250000000
594,SBI,37266,JESTHA 2079,NEF,1250000000
595,NICA,15839,JESTHA 2079,NEF,1250000000
596,PRVU,48684,JESTHA 2079,NEF,1250000000
597,PCBL,44000,JESTHA 2079,NEF,1250000000
598,SANIMA,22393,JESTHA 2079,NEF,1250000000
599,SBL,18178,JESTHA 2079,NEF,1250000000
600,SCB,10445,JESTHA 2079,NEF,1250000000
601,SRBL,65255,JESTHA 2079,NEF,1250000000
602,GBBL,9000,JESTHA 2079,NEF,1250000000
603,JBBL,3910,JESTHA 2079,NEF,1250000000
604,MNBBL,8000,JESTHA 2079,NEF,1250000000
605,SHINE,9000,JESTHA 2079,NEF,1250000000
606,MFIL,27565,JESTHA 2079,NEF,1250000000
607,ALBSL,12644,JESTHA 2079,NEF,1250000000
608,CBBL,20473,JESTHA 2079,NEF,1250000000
609,CYCL,455,JESTHA 2079,NEF,1250000000
610,DDBL,11040,JESTHA 2079,NEF,1250000000
611,GBLBS,31345,JESTHA 2079,NEF,1250000000
612,JBLB,3419,JESTHA 2079,NEF,1250000000
613,LLBS,10491,JESTHA 2079,NEF,1250000000
614,MLBS,742,JESTHA 2079,NEF,1250000000
615,NLBBL,9850,JESTHA 2079,NEF,1250000000
616,NUBL,14997,JESTHA 2079,NEF,1250000000
617,RMDC,13678,JESTHA 2079,NEF,1250000000
618,SDLBSL,18875,JESTHA 2079,NEF,1250000000
619,SAMAJ,206,JESTHA 2079,NEF,1250000000
620,SKBBL,17034,JESTHA 2079,NEF,1250000000
621,SLBBL,14200,JESTHA 2079,NEF,1250000000
622,API,14978,JESTHA 2079,NEF,1250000000
623,AKPL,17878,JESTHA 2079,NEF,1250000000
624,AHPC,40625,JESTHA 2079,NEF,1250000000
625,BHL,2104,JESTHA 2079,NEF,1250000000
626,BPCL,32466,JESTHA 2079,NEF,1250000000
627,CHCL,18000,JESTHA 2079,NEF,1250000000
628,PMHPL,26219,JESTHA 2079,NEF,1250000000
629,RHPC,17000,JESTHA 2079,NEF,1250000000
630,SHPC,21209,JESTHA 2079,NEF,1250000000
631,ALICL,23458,JESTHA 2079,NEF,1250000000
632,GLICL,24387,JESTHA 2079,NEF,1250000000
633,LICN,12321,JESTHA 2079,NEF,1250000000
634,NLICL,53737,JESTHA 2079,NEF,1250000000
635,PLIC,52133,JESTHA 2079,NEF,1250000000
636,SLICL,27548,JESTHA 2079,NEF,1250000000
637,HGI,33186,JESTHA 2079,NEF,1250000000
638,IGI,42583,JESTHA 2079,NEF,1250000000
639,LGIL,32787,JESTHA 2079,NEF,1250000000
640,NIL,27759,JESTHA 2079,NEF,1250000000
641,NLG,31198,JESTHA 2079,NEF,1250000000
642,PRIN,18626,JESTHA 2079,NEF,1250000000
643,PIC,41173,JESTHA 2079,NEF,1250000000
644,PICL,20869,JESTHA 2079,NEF,1250000000
645,SICL,36129,JESTHA 2079,NEF,1250000000
646,SIL,6856,JESTHA 2079,NEF,1250000000
647,UIC,15978,JESTHA 2079,NEF,1250000000
648,HDL,2819,JESTHA 2079,NEF,1250000000
649,SHIVM,2495,JESTHA 2079,NEF,1250000000
650,NTC,1732,JESTHA 2079,NEF,1250000000
651,NRIC,14028,JESTHA 2079,NEF,1250000000
652,OHL,11924,JESTHA 2079,NEF,1250000000
653,CIT,13000,JESTHA 2079,NEF,1250000000
654,NRN,31720,JESTHA 2079,NEF,1250000000
655,BBC,2821,JESTHA 2079,NEF,1250000000
656,CMF1,172470,JESTHA 2079,NEF,1250000000
657,NICGF,200000,JESTHA 2079,NEF,1250000000
658,NMB50,300000,JESTHA 2079,NEF,1250000000
659,PSF,205810,JESTHA 2079,NEF,1250000000
660,RMF1,250000,JESTHA 2079,NEF,1250000000
661,SAEF,150000,JESTHA 2079,NEF,1250000000
662,SLCF,190060,JESTHA 2079,NEF,1250000000
663,SEF,239000,JESTHA 2079,NEF,1250000000
664,SBCF,154840,JESTHA 2079,NEF,1250000000
665,SFMF,150000,JESTHA 2079,NEF,1250000000
666,HBL,41088,JESTHA 2079,NIBLPF,750000000
667,MBL,37980,JESTHA 2079,NIBLPF,750000000
668,SBL,39702,JESTHA 2079,NIBLPF,750000000
669,CZBIL,12355,JESTHA 2079,NIBLPF,750000000
670,SANIMA,11410,JESTHA 2079,NIBLPF,750000000
671,NICA,21479,JESTHA 2079,NIBLPF,750000000
672,SBI,39281,JESTHA 2079,NIBLPF,750000000
673,NBB,11768,JESTHA 2079,NIBLPF,750000000
674,NMB,20593,JESTHA 2079,NIBLPF,750000000
675,CCBL,53379,JESTHA 2079,NIBLPF,750000000
676,EBL,16349,JESTHA 2079,NIBLPF,750000000
677,MEGA,45425,JESTHA 2079,NIBLPF,750000000
678,PRVU,67594,JESTHA 2079,NIBLPF,750000000
679,NABIL,17410,JESTHA 2079,NIBLPF,750000000
680,NCCB,40549,JESTHA 2079,NIBLPF,750000000
681,CBL,14719,JESTHA 2079,NIBLPF,750000000
682,EDBL,1,JESTHA 2079,NIBLPF,750000000
683,KSBBL,12789,JESTHA 2079,NIBLPF,750000000
684,JBBL,5230,JESTHA 2079,NIBLPF,750000000
685,SJCL,1000,JESTHA 2079,NIBLPF,750000000
686,RHPC,5000,JESTHA 2079,NIBLPF,750000000
687,MEN,9404,JESTHA 2079,NIBLPF,750000000
688,SAHAS,6920,JESTHA 2079,NIBLPF,750000000
689,API,1,JESTHA 2079,NIBLPF,750000000
690,BHL,1706,JESTHA 2079,NIBLPF,750000000
691,NLICL,34385,JESTHA 2079,NIBLPF,750000000
692,LICN,24330,JESTHA 2079,NIBLPF,750000000
693,PLIC,37575,JESTHA 2079,NIBLPF,750000000
694,SLICL,26517,JESTHA 2079,NIBLPF,750000000
695,HGI,5310,JESTHA 2079,NIBLPF,750000000
696,SICL,15716,JESTHA 2079,NIBLPF,750000000
697,PIC,27603,JESTHA 2079,NIBLPF,750000000
698,SIC,3844,JESTHA 2079,NIBLPF,750000000
699,NICL,5170,JESTHA 2079,NIBLPF,750000000
700,NIL,6366,JESTHA 2079,NIBLPF,750000000
701,UIC,11215,JESTHA 2079,NIBLPF,750000000
702,CBBL,24875,JESTHA 2079,NIBLPF,750000000
703,DDBL,26624,JESTHA 2079,NIBLPF,750000000
704,NLBBL,16489,JESTHA 2079,NIBLPF,750000000
705,SMATA,5902,JESTHA 2079,NIBLPF,750000000
706,AKBSL,952,JESTHA 2079,NIBLPF,750000000
707,SAMAJ,156,JESTHA 2079,NIBLPF,750000000
708,GILB,5023,JESTHA 2079,NIBLPF,750000000
709,GBLBS,9448,JESTHA 2079,NIBLPF,750000000
710,LLBS,8287,JESTHA 2079,NIBLPF,750000000
711,NMBMF,7898,JESTHA 2079,NIBLPF,750000000
712,MLBS,295,JESTHA 2079,NIBLPF,750000000
713,NICLBSL,5000,JESTHA 2079,NIBLPF,750000000
714,RULB,793,JESTHA 2079,NIBLPF,750000000
715,FOWAD,1092,JESTHA 2079,NIBLPF,750000000
716,SABSL,1,JESTHA 2079,NIBLPF,750000000
717,MSLB,1,JESTHA 2079,NIBLPF,750000000
718,NMFBS,1,JESTHA 2079,NIBLPF,750000000
719,ULBSL,221,JESTHA 2079,NIBLPF,750000000
720,CYCL,369,JESTHA 2079,NIBLPF,750000000
721,NIFRA,31301,JESTHA 2079,NIBLPF,750000000
722,CIT,11712,JESTHA 2079,NIBLPF,750000000
723,HDL,6233,JESTHA 2079,NIBLPF,750000000
724,SHIVM,9962,JESTHA 2079,NIBLPF,750000000
725,KEF,150000,JESTHA 2079,NIBLPF,750000000
726,SBCF,494000,JESTHA 2079,NIBLPF,750000000
727,NBF3,16670,JESTHA 2079,NIBLPF,750000000
728,SHL,6000,JESTHA 2079,NIBLPF,750000000
729,NRIC,19746,JESTHA 2079,NIBLPF,750000000
730,PRVU,22479,JESTHA 2079,NIBLSF,365166050
731,SBL,26942,JESTHA 2079,NIBLSF,365166050
732,GBIME,22154,JESTHA 2079,NIBLSF,365166050
733,NABIL,9803,JESTHA 2079,NIBLSF,365166050
734,PCBL,29648,JESTHA 2079,NIBLSF,365166050
735,MBL,25300,JESTHA 2079,NIBLSF,365166050
736,NICA,32342,JESTHA 2079,NIBLSF,365166050
737,MEGA,32550,JESTHA 2079,NIBLSF,365166050
738,NMB,19498,JESTHA 2079,NIBLSF,365166050
739,NBB,6141,JESTHA 2079,NIBLSF,365166050
740,NCCB,21075,JESTHA 2079,NIBLSF,365166050
741,CCBL,23809,JESTHA 2079,NIBLSF,365166050
742,CBL,17028,JESTHA 2079,NIBLSF,365166050
743,GBBL,17113,JESTHA 2079,NIBLSF,365166050
744,JBBL,5220,JESTHA 2079,NIBLSF,365166050
745,KSBBL,14074,JESTHA 2079,NIBLSF,365166050
746,SJCL,14584,JESTHA 2079,NIBLSF,365166050
747,RHPL,18146,JESTHA 2079,NIBLSF,365166050
748,MEN,10190,JESTHA 2079,NIBLSF,365166050
749,SAHAS,7010,JESTHA 2079,NIBLSF,365166050
750,BHL,975,JESTHA 2079,NIBLSF,365166050
751,MHNL,10000,JESTHA 2079,NIBLSF,365166050
752,PLIC,12007,JESTHA 2079,NIBLSF,365166050
753,LICN,9232,JESTHA 2079,NIBLSF,365166050
754,SLICL,20299,JESTHA 2079,NIBLSF,365166050
755,NLICL,19734,JESTHA 2079,NIBLSF,365166050
756,NIL,12747,JESTHA 2079,NIBLSF,365166050
757,PIC,13383,JESTHA 2079,NIBLSF,365166050
758,HGI,10665,JESTHA 2079,NIBLSF,365166050
759,CBBL,9364,JESTHA 2079,NIBLSF,365166050
760,DDBL,10082,JESTHA 2079,NIBLSF,365166050
761,AKBSL,714,JESTHA 2079,NIBLSF,365166050
762,SAMAJ,120,JESTHA 2079,NIBLSF,365166050
763,MERO,2214,JESTHA 2079,NIBLSF,365166050
764,GBLBS,5525,JESTHA 2079,NIBLSF,365166050
765,NLBBL,3523,JESTHA 2079,NIBLSF,365166050
766,NUBLPO,21106,JESTHA 2079,NIBLSF,365166050
767,MLBS,127,JESTHA 2079,NIBLSF,365166050
768,RULB,425,JESTHA 2079,NIBLSF,365166050
769,ULBSL,126,JESTHA 2079,NIBLSF,365166050
770,CYCL,211,JESTHA 2079,NIBLSF,365166050
771,SHL,10000,JESTHA 2079,NIBLSF,365166050
772,NIFRA,15014,JESTHA 2079,NIBLSF,365166050
773,CIT,2429,JESTHA 2079,NIBLSF,365166050
774,NRIC,8030,JESTHA 2079,NIBLSF,365166050
775,SHIVM,1500,JESTHA 2079,NIBLSF,365166050
776,HDL,1660,JESTHA 2079,NIBLSF,365166050
777,NABIL,20085,JESTHA 2079,NIBSF2,1500000000
778,CBL,16168,JESTHA 2079,NIBSF2,1500000000
779,NICA,53433,JESTHA 2079,NIBSF2,1500000000
780,NCCB,40200,JESTHA 2079,NIBSF2,1500000000
781,NBB,22252,JESTHA 2079,NIBSF2,1500000000
782,PRVU,30059,JESTHA 2079,NIBSF2,1500000000
783,PCBL,42393,JESTHA 2079,NIBSF2,1500000000
784,NBL,19722,JESTHA 2079,NIBSF2,1500000000
785,SCB,14374,JESTHA 2079,NIBSF2,1500000000
786,MBL,44346,JESTHA 2079,NIBSF2,1500000000
787,GBIME,17820,JESTHA 2079,NIBSF2,1500000000
788,CCBL,45725,JESTHA 2079,NIBSF2,1500000000
789,SBL,29433,JESTHA 2079,NIBSF2,1500000000
790,NMB,22606,JESTHA 2079,NIBSF2,1500000000
791,MEGA,20058,JESTHA 2079,NIBSF2,1500000000
792,MLBL,14540,JESTHA 2079,NIBSF2,1500000000
793,KSBBL,18221,JESTHA 2079,NIBSF2,1500000000
794,GBBL,17560,JESTHA 2079,NIBSF2,1500000000
795,MNBBL,21248,JESTHA 2079,NIBSF2,1500000000
796,SJCL,23475,JESTHA 2079,NIBSF2,1500000000
797,RHPL,33159,JESTHA 2079,NIBSF2,1500000000
798,SHPC,5571,JESTHA 2079,NIBSF2,1500000000
799,RHPC,5000,JESTHA 2079,NIBSF2,1500000000
800,MEN,13260,JESTHA 2079,NIBSF2,1500000000
801,SAHAS,9720,JESTHA 2079,NIBSF2,1500000000
802,BHL,3412,JESTHA 2079,NIBSF2,1500000000
803,SLICL,28122,JESTHA 2079,NIBSF2,1500000000
804,PLIC,22350,JESTHA 2079,NIBSF2,1500000000
805,NLIC,18637,JESTHA 2079,NIBSF2,1500000000
806,NLICL,30991,JESTHA 2079,NIBSF2,1500000000
807,LICN,15454,JESTHA 2079,NIBSF2,1500000000
808,PIC,26950,JESTHA 2079,NIBSF2,1500000000
809,SICL,34843,JESTHA 2079,NIBSF2,1500000000
810,PICL,9501,JESTHA 2079,NIBSF2,1500000000
811,NIL,29251,JESTHA 2079,NIBSF2,1500000000
812,PRIN,18598,JESTHA 2079,NIBSF2,1500000000
813,UIC,12000,JESTHA 2079,NIBSF2,1500000000
814,HGI,11733,JESTHA 2079,NIBSF2,1500000000
815,RBCL,800,JESTHA 2079,NIBSF2,1500000000
816,NMBMF,10341,JESTHA 2079,NIBSF2,1500000000
817,FOWAD,9628,JESTHA 2079,NIBSF2,1500000000
818,DDBL,17182,JESTHA 2079,NIBSF2,1500000000
819,SABSL,5110,JESTHA 2079,NIBSF2,1500000000
820,GILB,17487,JESTHA 2079,NIBSF2,1500000000
821,MERO,17997,JESTHA 2079,NIBSF2,1500000000
822,NUBLPO,99356,JESTHA 2079,NIBSF2,1500000000
823,VLBS,8213,JESTHA 2079,NIBSF2,1500000000
824,SWBBL,10553,JESTHA 2079,NIBSF2,1500000000
825,LLBS,4369,JESTHA 2079,NIBSF2,1500000000
826,SLBBL,10000,JESTHA 2079,NIBSF2,1500000000
827,SKBBL,10000,JESTHA 2079,NIBSF2,1500000000
828,MLBS,591,JESTHA 2079,NIBSF2,1500000000
829,SHL,12482,JESTHA 2079,NIBSF2,1500000000
830,SMATA,3253,JESTHA 2079,NIBSF2,1500000000
831,NICLBSL,4500,JESTHA 2079,NIBSF2,1500000000
832,RULB,1605,JESTHA 2079,NIBSF2,1500000000
833,ULBSL,441,JESTHA 2079,NIBSF2,1500000000
834,CYCL,738,JESTHA 2079,NIBSF2,1500000000
835,SHL,19800,JESTHA 2079,NIBSF2,1500000000
836,CIT,4947,JESTHA 2079,NIBSF2,1500000000
837,NBF2,16670,JESTHA 2079,NIBSF2,1500000000
838,PSF,1468090,JESTHA 2079,NIBSF2,1500000000
839,SHIVM,32723,JESTHA 2079,NIBSF2,1500000000
840,HDL,4465,JESTHA 2079,NIBSF2,1500000000
841,NRIC,20335,JESTHA 2079,NIBSF2,1500000000
842,ADBL,58092,JESTHA 2079,NICBF,755000000
843,NBL,110693,JESTHA 2079,NICBF,755000000
844,PRVU,50936,JESTHA 2079,NICBF,755000000
845,NBB,18264,JESTHA 2079,NICBF,755000000
846,NABIL,61505,JESTHA 2079,NICBF,755000000
847,SANIMA,20276,JESTHA 2079,NICBF,755000000
848,NMB,33801,JESTHA 2079,NICBF,755000000
849,MBL,37320,JESTHA 2079,NICBF,755000000
850,PCBL,33445,JESTHA 2079,NICBF,755000000
851,HBL,11835,JESTHA 2079,NICBF,755000000
852,SBL,4399,JESTHA 2079,NICBF,755000000
853,SRBL,15998,JESTHA 2079,NICBF,755000000
854,BOKL,29718,JESTHA 2079,NICBF,755000000
855,MEGA,12991,JESTHA 2079,NICBF,755000000
856,CCBL,40110,JESTHA 2079,NICBF,755000000
857,SBI,27388,JESTHA 2079,NICBF,755000000
858,LBL,6717,JESTHA 2079,NICBF,755000000
859,NIBPO,22138,JESTHA 2079,NICBF,755000000
860,CZBIL,14859,JESTHA 2079,NICBF,755000000
861,EBL,1669,JESTHA 2079,NICBF,755000000
862,KBL,12456,JESTHA 2079,NICBF,755000000
863,GBIME,28449,JESTHA 2079,NICBF,755000000
864,GBBL,28586,JESTHA 2079,NICBF,755000000
865,MNBBL,40288,JESTHA 2079,NICBF,755000000
866,KSBBL,22879,JESTHA 2079,NICBF,755000000
867,SADBL,11924,JESTHA 2079,NICBF,755000000
868,JBBL,13322,JESTHA 2079,NICBF,755000000
869,MLBL,26334,JESTHA 2079,NICBF,755000000
870,LBBL,26012,JESTHA 2079,NICBF,755000000
871,SHINE,4752,JESTHA 2079,NICBF,755000000
872,CHCL,6221,JESTHA 2079,NICBF,755000000
873,BPCL,7448,JESTHA 2079,NICBF,755000000
874,UMRH,1000,JESTHA 2079,NICBF,755000000
875,BHL,1219,JESTHA 2079,NICBF,755000000
876,NLIC,16992,JESTHA 2079,NICBF,755000000
877,SLICL,9448,JESTHA 2079,NICBF,755000000
878,NLICL,15632,JESTHA 2079,NICBF,755000000
879,PLIC,10650,JESTHA 2079,NICBF,755000000
880,RLI,3549,JESTHA 2079,NICBF,755000000
881,ALICL,12205,JESTHA 2079,NICBF,755000000
882,GLICL,2104,JESTHA 2079,NICBF,755000000
883,JLI,8327,JESTHA 2079,NICBF,755000000
884,ULI,4435,JESTHA 2079,NICBF,755000000
885,SLI,4086,JESTHA 2079,NICBF,755000000
886,NIL,17793,JESTHA 2079,NICBF,755000000
887,SIL,4587,JESTHA 2079,NICBF,755000000
888,SGI,1797,JESTHA 2079,NICBF,755000000
889,HGI,6326,JESTHA 2079,NICBF,755000000
890,PICL,1282,JESTHA 2079,NICBF,755000000
891,PRIN,500,JESTHA 2079,NICBF,755000000
892,NLG,6050,JESTHA 2079,NICBF,755000000
893,LGIL,4525,JESTHA 2079,NICBF,755000000
894,PIC,811,JESTHA 2079,NICBF,755000000
895,SICL,362,JESTHA 2079,NICBF,755000000
896,RMDC,9489,JESTHA 2079,NICBF,755000000
897,NUBL,10039,JESTHA 2079,NICBF,755000000
898,SWBBL,13433,JESTHA 2079,NICBF,755000000
899,CBBL,21242,JESTHA 2079,NICBF,755000000
900,DDBL,6468,JESTHA 2079,NICBF,755000000
901,RSDC,10449,JESTHA 2079,NICBF,755000000
902,FMDBL,7528,JESTHA 2079,NICBF,755000000
903,SKBBL,7718,JESTHA 2079,NICBF,755000000
904,SAMAJ,195,JESTHA 2079,NICBF,755000000
905,NMBMF,3840,JESTHA 2079,NICBF,755000000
906,MLBSL,1072,JESTHA 2079,NICBF,755000000
907,JBLB,2605,JESTHA 2079,NICBF,755000000
908,MLBS,281,JESTHA 2079,NICBF,755000000
909,MKLB,468,JESTHA 2079,NICBF,755000000
910,JALPA,348,JESTHA 2079,NICBF,755000000
911,RULB,567,JESTHA 2079,NICBF,755000000
912,NESDO,552,JESTHA 2079,NICBF,755000000
913,CYCL,264,JESTHA 2079,NICBF,755000000
914,ULBSL,157,JESTHA 2079,NICBF,755000000
915,SFMF,150000,JESTHA 2079,NICBF,755000000
916,KEF,700000,JESTHA 2079,NICBF,755000000
917,PSF,1468090,JESTHA 2079,NICBF,755000000
918,RMF1,500000,JESTHA 2079,NICBF,755000000
919,NTC,2325,JESTHA 2079,NICBF,755000000
920,CIT,37,JESTHA 2079,NICBF,755000000
921,CHDC,4197,JESTHA 2079,NICBF,755000000
922,NMB,46950,JESTHA 2079,NICGF,835200000
923,KBL,33113,JESTHA 2079,NICGF,835200000
924,ADBL,67201,JESTHA 2079,NICGF,835200000
925,GBIME,54206,JESTHA 2079,NICGF,835200000
926,NIBPO,47068,JESTHA 2079,NICGF,835200000
927,SBI,34156,JESTHA 2079,NICGF,835200000
928,NBL,103589,JESTHA 2079,NICGF,835200000
929,NBB,12012,JESTHA 2079,NICGF,835200000
930,NABIL,60278,JESTHA 2079,NICGF,835200000
931,PCBL,68261,JESTHA 2079,NICGF,835200000
932,BOKL,33902,JESTHA 2079,NICGF,835200000
933,MBL,44511,JESTHA 2079,NICGF,835200000
934,CCBL,45693,JESTHA 2079,NICGF,835200000
935,CZBIL,24389,JESTHA 2079,NICGF,835200000
936,SCB,22750,JESTHA 2079,NICGF,835200000
937,SBL,23849,JESTHA 2079,NICGF,835200000
938,SANIMA,59349,JESTHA 2079,NICGF,835200000
939,SRBL,31541,JESTHA 2079,NICGF,835200000
940,CBL,28503,JESTHA 2079,NICGF,835200000
941,HBL,10719,JESTHA 2079,NICGF,835200000
942,PRVU,41800,JESTHA 2079,NICGF,835200000
943,MEGA,18449,JESTHA 2079,NICGF,835200000
944,KSBBL,55525,JESTHA 2079,NICGF,835200000
945,GBBL,28425,JESTHA 2079,NICGF,835200000
946,MNBBL,68366,JESTHA 2079,NICGF,835200000
947,SHINE,37888,JESTHA 2079,NICGF,835200000
948,SADBL,55202,JESTHA 2079,NICGF,835200000
949,MLBL,13094,JESTHA 2079,NICGF,835200000
950,LBBL,7857,JESTHA 2079,NICGF,835200000
951,CHCL,23908,JESTHA 2079,NICGF,835200000
952,BPCL,6104,JESTHA 2079,NICGF,835200000
953,HURJA,4,JESTHA 2079,NICGF,835200000
954,RHPL,3832,JESTHA 2079,NICGF,835200000
955,SHEL,320,JESTHA 2079,NICGF,835200000
956,MBJC,545,JESTHA 2079,NICGF,835200000
957,RURU,8,JESTHA 2079,NICGF,835200000
958,BHL,1219,JESTHA 2079,NICGF,835200000
959,CBBL,21630,JESTHA 2079,NICGF,835200000
960,DDBL,7015,JESTHA 2079,NICGF,835200000
961,NUBL,16170,JESTHA 2079,NICGF,835200000
962,RMDC,7172,JESTHA 2079,NICGF,835200000
963,SKBBL,23841,JESTHA 2079,NICGF,835200000
964,GILB,6,JESTHA 2079,NICGF,835200000
965,SWBBL,10477,JESTHA 2079,NICGF,835200000
966,RSDC,9954,JESTHA 2079,NICGF,835200000
967,FMDBL,8150,JESTHA 2079,NICGF,835200000
968,SAMAJ,195,JESTHA 2079,NICGF,835200000
969,NMBMF,4860,JESTHA 2079,NICGF,835200000
970,MLBSL,885,JESTHA 2079,NICGF,835200000
971,JBLB,2000,JESTHA 2079,NICGF,835200000
972,MKLB,468,JESTHA 2079,NICGF,835200000
973,MLBS,281,JESTHA 2079,NICGF,835200000
974,JALPA,348,JESTHA 2079,NICGF,835200000
975,RULB,567,JESTHA 2079,NICGF,835200000
976,NESDO,552,JESTHA 2079,NICGF,835200000
977,ULBSL,157,JESTHA 2079,NICGF,835200000
978,ALICL,13168,JESTHA 2079,NICGF,835200000
979,PLIC,15326,JESTHA 2079,NICGF,835200000
980,NLIC,14509,JESTHA 2079,NICGF,835200000
981,NLICL,22293,JESTHA 2079,NICGF,835200000
982,RLI,3193,JESTHA 2079,NICGF,835200000
983,PLI,2909,JESTHA 2079,NICGF,835200000
984,GLICL,3012,JESTHA 2079,NICGF,835200000
985,JLI,7734,JESTHA 2079,NICGF,835200000
986,ULI,2500,JESTHA 2079,NICGF,835200000
987,SLI,3786,JESTHA 2079,NICGF,835200000
988,NLG,14623,JESTHA 2079,NICGF,835200000
989,NIL,14347,JESTHA 2079,NICGF,835200000
990,PICL,9202,JESTHA 2079,NICGF,835200000
991,PRIN,4000,JESTHA 2079,NICGF,835200000
992,LGIL,11689,JESTHA 2079,NICGF,835200000
993,SICL,5450,JESTHA 2079,NICGF,835200000
994,SIC,6731,JESTHA 2079,NICGF,835200000
995,SIL,13100,JESTHA 2079,NICGF,835200000
996,AIL,8,JESTHA 2079,NICGF,835200000
997,SGI,3000,JESTHA 2079,NICGF,835200000
998,HGI,5476,JESTHA 2079,NICGF,835200000
999,NBF2,250000,JESTHA 2079,NICGF,835200000
1000,CMF2,500000,JESTHA 2079,NICGF,835200000
1001,SFMF,150000,JESTHA 2079,NICGF,835200000
1002,SLCF,100000,JESTHA 2079,NICGF,835200000
1003,KEF,1000000,JESTHA 2079,NICGF,835200000
1004,PSF,1468090,JESTHA 2079,NICGF,835200000
1005,RMF1,500000,JESTHA 2079,NICGF,835200000
1006,NTC,4780,JESTHA 2079,NICGF,835200000
1007,CIT,594,JESTHA 2079,NICGF,835200000
1008,CHDC,4197,JESTHA 2079,NICGF,835200000
1009,ADBL,36026,JESTHA 2079,NICSF,1250000000
1010,NBL,29900,JESTHA 2079,NICSF,1250000000
1011,PRVU,29687,JESTHA 2079,NICSF,1250000000
1012,SANIMA,27567,JESTHA 2079,NICSF,1250000000
1013,MBL,33628,JESTHA 2079,NICSF,1250000000
1014,PCBL,17715,JESTHA 2079,NICSF,1250000000
1015,CZBIL,33260,JESTHA 2079,NICSF,1250000000
1016,EBL,3709,JESTHA 2079,NICSF,1250000000
1017,GBBL,14370,JESTHA 2079,NICSF,1250000000
1018,MLBL,17700,JESTHA 2079,NICSF,1250000000
1019,LGIL,24131,JESTHA 2079,NICSF,1250000000
1020,PIC,16728,JESTHA 2079,NICSF,1250000000
1021,PRIN,25419,JESTHA 2079,NICSF,1250000000
1022,SIL,19860,JESTHA 2079,NICSF,1250000000
1023,NLICL,29350,JESTHA 2079,NICSF,1250000000
1024,PLIC,27088,JESTHA 2079,NICSF,1250000000
1025,SLICL,26671,JESTHA 2079,NICSF,1250000000
1026,ULI,8500,JESTHA 2079,NICSF,1250000000
1027,SLI,7457,JESTHA 2079,NICSF,1250000000
1028,MKJC,915,JESTHA 2079,NICSF,1250000000
1029,TPC,1000,JESTHA 2079,NICSF,1250000000
1030,SAHAS,8167,JESTHA 2079,NICSF,1250000000
1031,SPC,852,JESTHA 2079,NICSF,1250000000
1032,NYADI,2625,JESTHA 2079,NICSF,1250000000
1033,MBJC,10500,JESTHA 2079,NICSF,1250000000
1034,BNHC,934,JESTHA 2079,NICSF,1250000000
1035,GVL,3125,JESTHA 2079,NICSF,1250000000
1036,BHL,1828,JESTHA 2079,NICSF,1250000000
1037,MLBS,489,JESTHA 2079,NICSF,1250000000
1038,MERO,1493,JESTHA 2079,NICSF,1250000000
1039,FMDBL,6073,JESTHA 2079,NICSF,1250000000
1040,NUBL,9799,JESTHA 2079,NICSF,1250000000
1041,JALPA,522,JESTHA 2079,NICSF,1250000000
1042,RULB,850,JESTHA 2079,NICSF,1250000000
1043,NESDO,829,JESTHA 2079,NICSF,1250000000
1044,CYCL,395,JESTHA 2079,NICSF,1250000000
1045,ULBSL,236,JESTHA 2079,NICSF,1250000000
1046,ADBL,133944,JESTHA 2079,NMB50,1250000000
1047,GBIME,144100,JESTHA 2079,NMB50,1250000000
1048,HBL,15034,JESTHA 2079,NMB50,1250000000
1049,LBL,82201,JESTHA 2079,NMB50,1250000000
