,Stock,Quantity,Month,MFundName,Fund Size
1464,MLBS,563.0,MAGH 2078,SIGS2,1200000000
1465,CHL,3300.0,MAGH 2078,SIGS2,1200000000
1466,API,7500.0,MAGH 2078,SIGS2,1200000000
1467,NYADI,14564.0,MAGH 2078,SIGS2,1200000000
1468,GILB,1335.0,MAGH 2078,SIGS2,1200000000
1469,AKPL,5700.0,MAGH 2078,SIGS2,1200000000
1470,STC,160.0,MAGH 2078,SIGS2,1200000000
1471,NHPC,10000.0,MAGH 2078,SIGS2,1200000000
1472,LEC,13863.0,MAGH 2078,SIGS2,1200000000
1473,HPPL,24203.0,MAGH 2078,SIGS2,1200000000
1474,CZBIL,50000,MAGH 2078,SLCF,1200000000
1475,MBL,31821,MAGH 2078,SLCF,1200000000
1476,NBL,117748,MAGH 2078,SLCF,1200000000
1477,NICA,68660,MAGH 2078,SLCF,1200000000
1478,NMB,30727,MAGH 2078,SLCF,1200000000
1479,MEGA,29760,MAGH 2078,SLCF,1200000000
1480,SRBL,25493,MAGH 2078,SLCF,1200000000
1481,SBL,4000,MAGH 2078,SLCF,1200000000
1482,KBL,22472,MAGH 2078,SLCF,1200000000
1483,NIBPO,17000,MAGH 2078,SLCF,1200000000
1484,NBB,50948,MAGH 2078,SLCF,1200000000
1485,LBL,6757,MAGH 2078,SLCF,1200000000
1486,EBL,10604,MAGH 2078,SLCF,1200000000
1487,CCBL,10000,MAGH 2078,SLCF,1200000000
1488,GBBL,27351,MAGH 2078,SLCF,1200000000
1489,MNBBL,10904,MAGH 2078,SLCF,1200000000
1490,LBBL,16646,MAGH 2078,SLCF,1200000000
1491,CBBL,16213,MAGH 2078,SLCF,1200000000
1492,RMDC,6275,MAGH 2078,SLCF,1200000000
1493,NUBL,16795,MAGH 2078,SLCF,1200000000
1494,GILB,3709,MAGH 2078,SLCF,1200000000
1495,MLBSL,4,MAGH 2078,SLCF,1200000000
1496,SKBBL,15616,MAGH 2078,SLCF,1200000000
1497,NMFBS,825,MAGH 2078,SLCF,1200000000
1498,NICLBSL,9355,MAGH 2078,SLCF,1200000000
1499,JBLB,4388,MAGH 2078,SLCF,1200000000
1500,MKLB,398,MAGH 2078,SLCF,1200000000
1501,NLBBL,1010,MAGH 2078,SLCF,1200000000
1502,MLBS,244,MAGH 2078,SLCF,1200000000
1503,USLB,803,MAGH 2078,SLCF,1200000000
1504,NMBMF,1876,MAGH 2078,SLCF,1200000000
1505,SLBBL,1725,MAGH 2078,SLCF,1200000000
1506,ALBSL,2500,MAGH 2078,SLCF,1200000000
1507,NIL,21555,MAGH 2078,SLCF,1200000000
1508,PIC,7338,MAGH 2078,SLCF,1200000000
1509,PRIN,19701,MAGH 2078,SLCF,1200000000
1510,NLG,16601,MAGH 2078,SLCF,1200000000
1511,LGIL,2494,MAGH 2078,SLCF,1200000000
1512,PLIC,9203,MAGH 2078,SLCF,1200000000
1513,SLICL,1993,MAGH 2078,SLCF,1200000000
1514,GLICL,6000,MAGH 2078,SLCF,1200000000
1515,NLICL,17500,MAGH 2078,SLCF,1200000000
1516,ULI,11770,MAGH 2078,SLCF,1200000000
1517,SLI,12857,MAGH 2078,SLCF,1200000000
1518,NLIC,3000,MAGH 2078,SLCF,1200000000
1519,AHPC,18820,MAGH 2078,SLCF,1200000000
1520,API,7657,MAGH 2078,SLCF,1200000000
1521,BNHC,600,MAGH 2078,SLCF,1200000000
1522,SAHAS,8000,MAGH 2078,SLCF,1200000000
1523,NYADI,4500,MAGH 2078,SLCF,1200000000
1524,MBJC,1900,MAGH 2078,SLCF,1200000000
1525,RMF1,250000,MAGH 2078,SLCF,1200000000
1526,SBCF,250000,MAGH 2078,SLCF,1200000000
1527,LUK,41323,MAGH 2078,SLCF,1200000000
1528,SFMF,22000,MAGH 2078,SLCF,1200000000
1529,NBF3,16670,MAGH 2078,SLCF,1200000000
1530,SHIVM,22773,MAGH 2078,SLCF,1200000000
1531,HDL,1100,MAGH 2078,SLCF,1200000000
1532,CGH,5969,MAGH 2078,SLCF,1200000000
1533,NRIC,10810,MAGH 2078,SLCF,1200000000
1534,CBL,4000,MAGH 2078,SSIS,200000000
1535,CHCL,4000,MAGH 2078,SSIS,200000000
1536,CZBIL,3365,MAGH 2078,SSIS,200000000
1537,EBL,6164,MAGH 2078,SSIS,200000000
1538,GBBL,3566,MAGH 2078,SSIS,200000000
1539,GBIME,4000,MAGH 2078,SSIS,200000000
1540,GLICL,2110,MAGH 2078,SSIS,200000000
1541,KBL,1455,MAGH 2078,SSIS,200000000
1542,LBL,2000,MAGH 2078,SSIS,200000000
1543,LGIL,2000,MAGH 2078,SSIS,200000000
1544,LICN,4000,MAGH 2078,SSIS,200000000
1545,MEGA,8520,MAGH 2078,SSIS,200000000
1546,MNBBL,2781,MAGH 2078,SSIS,200000000
1547,NICA,6533,MAGH 2078,SSIS,200000000
1548,NIL,6050,MAGH 2078,SSIS,200000000
1549,NLICL,4015,MAGH 2078,SSIS,200000000
1550,NTC,1865,MAGH 2078,SSIS,200000000
1551,PCBL,15878,MAGH 2078,SSIS,200000000
1552,SANIMA,16636,MAGH 2078,SSIS,200000000
1553,SCB,2923,MAGH 2078,SSIS,200000000
1554,SHINE,2000,MAGH 2078,SSIS,200000000
1555,SIC,2765,MAGH 2078,SSIS,200000000
1556,SICL,3184,MAGH 2078,SSIS,200000000
1557,SRBL,7000,MAGH 2078,SSIS,200000000
1558,PRVU,11000,MAGH 2078,SSIS,200000000
1559,NUBL,847,MAGH 2078,SSIS,200000000
1560,NBB,9550,MAGH 2078,SSIS,200000000
1561,MBL,11174,MAGH 2078,SSIS,200000000
1562,PIC,1496,MAGH 2078,SSIS,200000000
1563,ALICL,255,MAGH 2078,SSIS,200000000
1564,CBBL,3240,MAGH 2078,SSIS,200000000
1565,KSBBL,4648,MAGH 2078,SSIS,200000000
1566,JBBL,2360,MAGH 2078,SSIS,200000000
1567,CIT,836,MAGH 2078,SSIS,200000000
1568,SHPC,2003,MAGH 2078,SSIS,200000000
1569,SHIVM,3549,MAGH 2078,SSIS,200000000
1570,RMDC,3059,MAGH 2078,SSIS,200000000
1571,IGI,2283,MAGH 2078,SSIS,200000000
1572,NABIL,3000,MAGH 2078,SSIS,200000000
1573,MLBL,1355,MAGH 2078,SSIS,200000000
1574,KMCDB,2690,MAGH 2078,SSIS,200000000
1575,NRIC,4032,MAGH 2078,SSIS,200000000
1576,NICLBSL,2740,MAGH 2078,SSIS,200000000
1577,MEN,200,MAGH 2078,SSIS,200000000
1578,SLICL,3000,MAGH 2078,SSIS,200000000
1579,CHDC,4409,MAGH 2078,SSIS,200000000
1580,LBBL,4545,MAGH 2078,SSIS,200000000
1581,MLBS,70,MAGH 2078,SSIS,200000000
1582,API,5000,MAGH 2078,SSIS,200000000
1583,MBJC,3000,MAGH 2078,SSIS,200000000
1584,CHL,2000,MAGH 2078,SSIS,200000000
1585,NYADI,4882,MAGH 2078,SSIS,200000000
1586,AKPL,2000,MAGH 2078,SSIS,200000000
1587,GILB,67,MAGH 2078,SSIS,200000000
1588,STC,168,MAGH 2078,SSIS,200000000
1589,HPPL,6500,MAGH 2078,SSIS,200000000
1590,LEC,1370,MAGH 2078,SSIS,200000000
1591,NHPC,3000,MAGH 2078,SSIS,200000000
